Experiment Version,Participant Private ID,Current Spreadsheet,Trial Number,Spreadsheet: pairing,Spreadsheet: modality,Spreadsheet: word-a,Spreadsheet: word-b,Spreadsheet: word-answer,Spreadsheet: meaning-prompt,Spreadsheet: meaning-a,Spreadsheet: meaning-b,Response,Correct,Reaction Time
20.0,13748897.0,condition-1,13.0,v0,visual,v0kd-tiratira.mp4,v0hu-kukkiri.mp4,v0hu-kukkiri.mp4,"clearly, distinctly, sharply","flickering, fluttering","clearly, distinctly, sharply",v0hu-kukkiri.mp4,1,11260.0
20.0,13748897.0,condition-1,14.0,a8,auditory,a8hu-bosori.mp4,a8kd-kyaakyaa.mp4,a8hu-bosori.mp4,"in a whisper, in a murmur","shrieking, squealing","in a whisper, in a murmur",a8kd-kyaakyaa.mp4,0,12747.0
20.0,13748897.0,condition-1,15.0,i5,interoceptive,i5hu-nobinobi.mp4,i5kd-harahara.mp4,i5kd-harahara.mp4,"anxious, nervous","anxious, nervous","comfortable, peaceful",i5kd-harahara.mp4,1,10926.0
20.0,13748897.0,condition-1,16.0,a2,auditory,a2kd-potapota.mp4,a2hu-zyaazyaa.mp4,a2hu-zyaazyaa.mp4,noisily gushing,"dripping, trickling",noisily gushing,a2hu-zyaazyaa.mp4,1,14900.0
20.0,13748897.0,condition-1,17.0,a5,auditory,a5kd-dotabata.mp4,a5hu-sororisorori.mp4,a5kd-dotabata.mp4,"noisily, with heavy feet",slowly and quietly,"noisily, with heavy feet",a5kd-dotabata.mp4,1,13548.0
20.0,13748897.0,condition-1,18.0,a6,auditory,a6kd-katitto.mp4,a6hu-dosari.mp4,a6hu-dosari.mp4,with a thud,with a thud,"click, snap",a6hu-dosari.mp4,1,10959.0
20.0,13748897.0,condition-1,19.0,i1,interoceptive,i1hu-geNnari.mp4,i1kd-gatugatu.mp4,i1kd-gatugatu.mp4,"ravenously, greedily","weary, fed up, dejected","ravenously, greedily",i1hu-geNnari.mp4,0,11143.0
20.0,13748897.0,condition-1,20.0,i8,interoceptive,i8hu-hotto.mp4,i8kd-dokiri.mp4,i8hu-hotto.mp4,with a feeling of relief,with a feeling of relief,"being startled, getting a shock",i8hu-hotto.mp4,1,11942.0
20.0,13748897.0,condition-1,21.0,i6,interoceptive,i6kd-girigiri.mp4,i6hu-noNbiri.mp4,i6hu-noNbiri.mp4,"at leisure, in a relaxed manner","at leisure, in a relaxed manner","just barely, at the last moment",i6kd-girigiri.mp4,0,11209.0
20.0,13748897.0,condition-1,22.0,v5,visual,v5hu-busuri.mp4,v5kd-nikoniko.mp4,v5kd-nikoniko.mp4,"smilingly, with a grin","poutingly, displeasure","smilingly, with a grin",v5kd-nikoniko.mp4,1,12744.0
20.0,13748897.0,condition-1,23.0,v4,visual,v4kd-barabara.mp4,v4hu-bissiri.mp4,v4hu-bissiri.mp4,"closely lined up, densely","scattered, in pieces","closely lined up, densely",v4kd-barabara.mp4,0,13815.0
20.0,13748897.0,condition-1,24.0,a0,auditory,a0kd-katakata.mp4,a0hu-gosogoso.mp4,a0hu-gosogoso.mp4,with a rustling sound,with a rustling sound,"clattering, rattling",a0hu-gosogoso.mp4,1,8971.0
20.0,13748897.0,condition-1,25.0,v7,visual,v7kd-kiritto.mp4,v7hu-boNyari.mp4,v7kd-kiritto.mp4,"crisp appearance, stiffly","dim, faint, indistinct","crisp appearance, stiffly",v7kd-kiritto.mp4,1,16237.0
20.0,13748897.0,condition-1,26.0,i4,interoceptive,i4kd-dogimagi.mp4,i4hu-tyaNto.mp4,i4hu-tyaNto.mp4,"attentive, proper attitude","attentive, proper attitude","flurried, nervous",i4hu-tyaNto.mp4,1,11158.0
20.0,13748897.0,condition-1,27.0,v3,visual,v3hu-pitari.mp4,v3kd-hirahira.mp4,v3kd-hirahira.mp4,"fluttering, dangling","fluttering, dangling","tightly connected, no space in between",v3hu-pitari.mp4,0,8669.0
20.0,13748897.0,condition-1,28.0,i7,interoceptive,i7hu-hokkori.mp4,i7kd-zokuzoku.mp4,i7kd-zokuzoku.mp4,"shivering, feeling chilly","shivering, feeling chilly","feeling warm and fluffy, soft",i7hu-hokkori.mp4,0,13213.0
20.0,13748897.0,condition-1,29.0,v1,visual,v1kd-gizagiza.mp4,v1hu-kurikuri.mp4,v1kd-gizagiza.mp4,"jagged, serrated",big and round,"jagged, serrated",v1kd-gizagiza.mp4,1,12412.0
20.0,13748897.0,condition-1,30.0,i2,interoceptive,i2kd-ruNruN.mp4,i2hu-syoboN.mp4,i2hu-syoboN.mp4,"downhearted, dejected","happy, elated, euphoric","downhearted, dejected",i2kd-ruNruN.mp4,0,12630.0
20.0,13750143.0,condition-1,1.0,i0,interoceptive,i0kd-wakuwaku.mp4,i0hu-uNzari.mp4,i0hu-uNzari.mp4,"boredom, tedious, fed up with","excitement, nervous","boredom, tedious, fed up with",i0hu-uNzari.mp4,1,10739.0
20.0,13750143.0,condition-1,2.0,v7,visual,v7kd-kiritto.mp4,v7hu-boNyari.mp4,v7kd-kiritto.mp4,"crisp appearance, stiffly","dim, faint, indistinct","crisp appearance, stiffly",v7kd-kiritto.mp4,1,11391.0
20.0,13750143.0,condition-1,3.0,a6,auditory,a6hu-dosari.mp4,a6kd-katitto.mp4,a6hu-dosari.mp4,with a thud,"click, snap",with a thud,a6hu-dosari.mp4,1,9232.000000000058
20.0,13750143.0,condition-1,4.0,i5,interoceptive,i5hu-nobinobi.mp4,i5kd-harahara.mp4,i5kd-harahara.mp4,"anxious, nervous","comfortable, peaceful","anxious, nervous",i5kd-harahara.mp4,1,13946.0
20.0,13750143.0,condition-1,5.0,v3,visual,v3kd-hirahira.mp4,v3hu-pitari.mp4,v3kd-hirahira.mp4,"fluttering, dangling","fluttering, dangling","tightly connected, no space in between",v3kd-hirahira.mp4,1,10068.0
20.0,13750143.0,condition-1,6.0,v8,visual,v8kd-garigari.mp4,v8hu-marumaru.mp4,v8hu-marumaru.mp4,"plump, rotund, chubby","plump, rotund, chubby","very skinny, emaciated",v8kd-garigari.mp4,0,14053.0
20.0,13750143.0,condition-1,7.0,i3,interoceptive,i3kd-iraira.mp4,i3hu-sukkiri.mp4,i3kd-iraira.mp4,"to get irritated, annoyed","to get irritated, annoyed","refreshingly, with a feeling fo relief",i3kd-iraira.mp4,1,12266.000000000058
20.0,13750143.0,condition-1,8.0,a2,auditory,a2hu-zyaazyaa.mp4,a2kd-potapota.mp4,a2hu-zyaazyaa.mp4,noisily gushing,noisily gushing,"dripping, trickling",a2hu-zyaazyaa.mp4,1,11602.0
20.0,13750143.0,condition-1,9.0,v1,visual,v1hu-kurikuri.mp4,v1kd-gizagiza.mp4,v1kd-gizagiza.mp4,"jagged, serrated","jagged, serrated",big and round,v1hu-kurikuri.mp4,0,15709.0
20.0,13750143.0,condition-1,10.0,v4,visual,v4hu-bissiri.mp4,v4kd-barabara.mp4,v4hu-bissiri.mp4,"closely lined up, densely","scattered, in pieces","closely lined up, densely",v4kd-barabara.mp4,0,10177.0
20.0,13750143.0,condition-1,11.0,v2,visual,v2hu-doNyori.mp4,v2kd-kirakira.mp4,v2hu-doNyori.mp4,"dark, gloomy","dark, gloomy","glittering, sparkling",v2hu-doNyori.mp4,1,9090.0
20.0,13750143.0,condition-1,12.0,i7,interoceptive,i7hu-hokkori.mp4,i7kd-zokuzoku.mp4,i7kd-zokuzoku.mp4,"shivering, feeling chilly","feeling warm and fluffy, soft","shivering, feeling chilly",i7kd-zokuzoku.mp4,1,9607.000000000058
20.0,13750143.0,condition-1,13.0,v0,visual,v0hu-kukkiri.mp4,v0kd-tiratira.mp4,v0hu-kukkiri.mp4,"clearly, distinctly, sharply","flickering, fluttering","clearly, distinctly, sharply",v0kd-tiratira.mp4,0,13077.0
20.0,13750143.0,condition-1,14.0,a7,auditory,a7hu-dosidosi.mp4,a7kd-gisigisi.mp4,a7kd-gisigisi.mp4,"with a creak, squeak","tramping, stomping","with a creak, squeak",a7kd-gisigisi.mp4,1,11112.0
20.0,13750143.0,condition-1,15.0,v6,visual,v6kd-gotugotu.mp4,v6hu-huNwari.mp4,v6hu-huNwari.mp4,"gently, airily, fluffy","gently, airily, fluffy","rugged, scragged, angular",v6kd-gotugotu.mp4,0,19913.0
20.0,13750143.0,condition-1,16.0,i2,interoceptive,i2hu-syoboN.mp4,i2kd-ruNruN.mp4,i2hu-syoboN.mp4,"downhearted, dejected","downhearted, dejected","happy, elated, euphoric",i2kd-ruNruN.mp4,0,12962.0
20.0,13750143.0,condition-1,17.0,a3,auditory,a3hu-ziriziri.mp4,a3kd-syakisyaki.mp4,a3kd-syakisyaki.mp4,"crisp, crunchy","sizzling, oozing","crisp, crunchy",a3hu-ziriziri.mp4,0,11385.0
20.0,13750143.0,condition-1,18.0,a1,auditory,a1hu-sitosito.mp4,a1kd-batyabatya.mp4,a1kd-batyabatya.mp4,splashing,drizzling,splashing,a1kd-batyabatya.mp4,1,24392.0
20.0,13750143.0,condition-1,19.0,a4,auditory,a4hu-zuruzuru.mp4,a4kd-poripori.mp4,a4hu-zuruzuru.mp4,with a slurp,with a slurp,"munching, crunching",a4kd-poripori.mp4,0,14510.0
20.0,13750143.0,condition-1,20.0,i1,interoceptive,i1kd-gatugatu.mp4,i1hu-geNnari.mp4,i1kd-gatugatu.mp4,"ravenously, greedily","weary, fed up, dejected","ravenously, greedily",i1kd-gatugatu.mp4,1,21821.0
20.0,13750143.0,condition-1,21.0,a8,auditory,a8hu-bosori.mp4,a8kd-kyaakyaa.mp4,a8hu-bosori.mp4,"in a whisper, in a murmur","shrieking, squealing","in a whisper, in a murmur",a8hu-bosori.mp4,1,12345.0
20.0,13750143.0,condition-1,22.0,a0,auditory,a0hu-gosogoso.mp4,a0kd-katakata.mp4,a0hu-gosogoso.mp4,with a rustling sound,with a rustling sound,"clattering, rattling",a0hu-gosogoso.mp4,1,10912.0
20.0,13750143.0,condition-1,23.0,v9,visual,v9hu-mukumuku.mp4,v9kd-bosabosa.mp4,v9kd-bosabosa.mp4,"ruffled, disheveled","billowing, plump","ruffled, disheveled",v9hu-mukumuku.mp4,0,24942.0
20.0,13750143.0,condition-1,24.0,i9,interoceptive,i9kd-dokidoki.mp4,i9hu-yuttari.mp4,i9kd-dokidoki.mp4,with a rapid heartbeat,"comfortable, calm, relaxed",with a rapid heartbeat,i9hu-yuttari.mp4,0,12292.0
20.0,13750143.0,condition-1,25.0,i6,interoceptive,i6kd-girigiri.mp4,i6hu-noNbiri.mp4,i6hu-noNbiri.mp4,"at leisure, in a relaxed manner","at leisure, in a relaxed manner","just barely, at the last moment",i6kd-girigiri.mp4,0,13532.0
20.0,13750143.0,condition-1,26.0,a9,auditory,a9hu-mogomogo.mp4,a9kd-sakutto.mp4,a9kd-sakutto.mp4,with a crunch,with a crunch,"mumbling, chewing",a9kd-sakutto.mp4,1,18239.0
20.0,13750143.0,condition-1,27.0,v5,visual,v5hu-busuri.mp4,v5kd-nikoniko.mp4,v5kd-nikoniko.mp4,"smilingly, with a grin","smilingly, with a grin","poutingly, displeasure",v5hu-busuri.mp4,0,11863.0
20.0,13750143.0,condition-1,28.0,i4,interoceptive,i4hu-tyaNto.mp4,i4kd-dogimagi.mp4,i4hu-tyaNto.mp4,"attentive, proper attitude","flurried, nervous","attentive, proper attitude",i4kd-dogimagi.mp4,0,14584.0
20.0,13750143.0,condition-1,29.0,i8,interoceptive,i8kd-dokiri.mp4,i8hu-hotto.mp4,i8hu-hotto.mp4,with a feeling of relief,with a feeling of relief,"being startled, getting a shock",i8kd-dokiri.mp4,0,12681.0
20.0,13750143.0,condition-1,30.0,a5,auditory,a5hu-sororisorori.mp4,a5kd-dotabata.mp4,a5kd-dotabata.mp4,"noisily, with heavy feet",slowly and quietly,"noisily, with heavy feet",a5kd-dotabata.mp4,1,11433.0
20.0,13752970.0,condition-1,1.0,i2,interoceptive,i2kd-ruNruN.mp4,i2hu-syoboN.mp4,i2hu-syoboN.mp4,"downhearted, dejected","happy, elated, euphoric","downhearted, dejected",i2hu-syoboN.mp4,1,24957.899999999267
20.0,13752970.0,condition-1,2.0,v1,visual,v1kd-gizagiza.mp4,v1hu-kurikuri.mp4,v1kd-gizagiza.mp4,"jagged, serrated","jagged, serrated",big and round,v1kd-gizagiza.mp4,1,32422.29999999926
20.0,13752970.0,condition-1,3.0,a9,auditory,a9kd-sakutto.mp4,a9hu-mogomogo.mp4,a9kd-sakutto.mp4,with a crunch,with a crunch,"mumbling, chewing",a9kd-sakutto.mp4,1,12855.100000000732
20.0,13752970.0,condition-1,4.0,v0,visual,v0kd-tiratira.mp4,v0hu-kukkiri.mp4,v0hu-kukkiri.mp4,"clearly, distinctly, sharply","flickering, fluttering","clearly, distinctly, sharply",v0hu-kukkiri.mp4,1,25539.70000000077
20.0,13752970.0,condition-1,5.0,i1,interoceptive,i1kd-gatugatu.mp4,i1hu-geNnari.mp4,i1kd-gatugatu.mp4,"ravenously, greedily","ravenously, greedily","weary, fed up, dejected",i1hu-geNnari.mp4,0,9314.999999998488
20.0,13752970.0,condition-1,6.0,a1,auditory,a1kd-batyabatya.mp4,a1hu-sitosito.mp4,a1kd-batyabatya.mp4,splashing,splashing,drizzling,a1hu-sitosito.mp4,0,8498.899999997753
20.0,13752970.0,condition-1,7.0,v3,visual,v3hu-pitari.mp4,v3kd-hirahira.mp4,v3kd-hirahira.mp4,"fluttering, dangling","fluttering, dangling","tightly connected, no space in between",v3hu-pitari.mp4,0,16892.39999999851
20.0,13752970.0,condition-1,8.0,i3,interoceptive,i3hu-sukkiri.mp4,i3kd-iraira.mp4,i3kd-iraira.mp4,"to get irritated, annoyed","to get irritated, annoyed","refreshingly, with a feeling fo relief",i3kd-iraira.mp4,1,15201.500000000757
20.0,13752970.0,condition-1,9.0,a2,auditory,a2kd-potapota.mp4,a2hu-zyaazyaa.mp4,a2hu-zyaazyaa.mp4,noisily gushing,"dripping, trickling",noisily gushing,a2hu-zyaazyaa.mp4,1,16544.29999999923
20.0,13752970.0,condition-1,10.0,i0,interoceptive,i0hu-uNzari.mp4,i0kd-wakuwaku.mp4,i0hu-uNzari.mp4,"boredom, tedious, fed up with","boredom, tedious, fed up with","excitement, nervous",i0hu-uNzari.mp4,1,9134.299999997776
20.0,13752970.0,condition-1,11.0,a7,auditory,a7kd-gisigisi.mp4,a7hu-dosidosi.mp4,a7kd-gisigisi.mp4,"with a creak, squeak","tramping, stomping","with a creak, squeak",a7kd-gisigisi.mp4,1,11375.099999999977
20.0,13752970.0,condition-1,12.0,a3,auditory,a3kd-syakisyaki.mp4,a3hu-ziriziri.mp4,a3kd-syakisyaki.mp4,"crisp, crunchy","sizzling, oozing","crisp, crunchy",a3kd-syakisyaki.mp4,1,11720.799999999988
20.0,13752970.0,condition-1,13.0,i4,interoceptive,i4kd-dogimagi.mp4,i4hu-tyaNto.mp4,i4hu-tyaNto.mp4,"attentive, proper attitude","flurried, nervous","attentive, proper attitude",i4kd-dogimagi.mp4,0,17702.300000000745
20.0,13752970.0,condition-1,14.0,i5,interoceptive,i5kd-harahara.mp4,i5hu-nobinobi.mp4,i5kd-harahara.mp4,"anxious, nervous","anxious, nervous","comfortable, peaceful",i5kd-harahara.mp4,1,19995.90000000072
20.0,13752970.0,condition-1,15.0,a5,auditory,a5hu-sororisorori.mp4,a5kd-dotabata.mp4,a5kd-dotabata.mp4,"noisily, with heavy feet","noisily, with heavy feet",slowly and quietly,a5kd-dotabata.mp4,1,11318.999999999243
20.0,13752970.0,condition-1,16.0,v5,visual,v5hu-busuri.mp4,v5kd-nikoniko.mp4,v5kd-nikoniko.mp4,"smilingly, with a grin","smilingly, with a grin","poutingly, displeasure",v5hu-busuri.mp4,0,11471.800000000743
20.0,13752970.0,condition-1,17.0,a0,auditory,a0kd-katakata.mp4,a0hu-gosogoso.mp4,a0hu-gosogoso.mp4,with a rustling sound,with a rustling sound,"clattering, rattling",a0hu-gosogoso.mp4,1,8366.000000000058
20.0,13752970.0,condition-1,18.0,a4,auditory,a4hu-zuruzuru.mp4,a4kd-poripori.mp4,a4hu-zuruzuru.mp4,with a slurp,"munching, crunching",with a slurp,a4hu-zuruzuru.mp4,1,8798.899999999965
20.0,13752970.0,condition-1,19.0,v8,visual,v8kd-garigari.mp4,v8hu-marumaru.mp4,v8hu-marumaru.mp4,"plump, rotund, chubby","plump, rotund, chubby","very skinny, emaciated",v8hu-marumaru.mp4,1,9777.199999999257
20.0,13752970.0,condition-1,20.0,i8,interoceptive,i8hu-hotto.mp4,i8kd-dokiri.mp4,i8hu-hotto.mp4,with a feeling of relief,with a feeling of relief,"being startled, getting a shock",i8hu-hotto.mp4,1,16705.39999999851
20.0,13752970.0,condition-1,21.0,i6,interoceptive,i6hu-noNbiri.mp4,i6kd-girigiri.mp4,i6hu-noNbiri.mp4,"at leisure, in a relaxed manner","at leisure, in a relaxed manner","just barely, at the last moment",i6hu-noNbiri.mp4,1,8668.299999999232
20.0,13752970.0,condition-1,22.0,v2,visual,v2kd-kirakira.mp4,v2hu-doNyori.mp4,v2hu-doNyori.mp4,"dark, gloomy","glittering, sparkling","dark, gloomy",v2hu-doNyori.mp4,1,8465.400000000023
20.0,13752970.0,condition-1,23.0,v9,visual,v9kd-bosabosa.mp4,v9hu-mukumuku.mp4,v9kd-bosabosa.mp4,"ruffled, disheveled","billowing, plump","ruffled, disheveled",v9kd-bosabosa.mp4,1,28605.40000000072
20.0,13752970.0,condition-1,24.0,v6,visual,v6kd-gotugotu.mp4,v6hu-huNwari.mp4,v6hu-huNwari.mp4,"gently, airily, fluffy","rugged, scragged, angular","gently, airily, fluffy",v6hu-huNwari.mp4,1,13169.200000000768
20.0,13752970.0,condition-1,25.0,i7,interoceptive,i7kd-zokuzoku.mp4,i7hu-hokkori.mp4,i7kd-zokuzoku.mp4,"shivering, feeling chilly","shivering, feeling chilly","feeling warm and fluffy, soft",i7hu-hokkori.mp4,0,23290.499999997788
20.0,13752970.0,condition-1,26.0,i9,interoceptive,i9kd-dokidoki.mp4,i9hu-yuttari.mp4,i9kd-dokidoki.mp4,with a rapid heartbeat,"comfortable, calm, relaxed",with a rapid heartbeat,i9kd-dokidoki.mp4,1,22974.499999997788
20.0,13752970.0,condition-1,27.0,v7,visual,v7kd-kiritto.mp4,v7hu-boNyari.mp4,v7kd-kiritto.mp4,"crisp appearance, stiffly","crisp appearance, stiffly","dim, faint, indistinct",v7kd-kiritto.mp4,1,9891.299999998531
20.0,13752970.0,condition-1,28.0,a6,auditory,a6kd-katitto.mp4,a6hu-dosari.mp4,a6hu-dosari.mp4,with a thud,with a thud,"click, snap",a6hu-dosari.mp4,1,8638.499999999302
20.0,13752970.0,condition-1,29.0,v4,visual,v4kd-barabara.mp4,v4hu-bissiri.mp4,v4hu-bissiri.mp4,"closely lined up, densely","scattered, in pieces","closely lined up, densely",v4kd-barabara.mp4,0,8381.699999997742
20.0,13752970.0,condition-1,30.0,a8,auditory,a8kd-kyaakyaa.mp4,a8hu-bosori.mp4,a8hu-bosori.mp4,"in a whisper, in a murmur","in a whisper, in a murmur","shrieking, squealing",a8kd-kyaakyaa.mp4,0,16942.900000000023
20.0,13755646.0,condition-2,1.0,i5,interoceptive,i5kk-harahara.mp4,i5hh-nobinobi.mp4,i5kk-harahara.mp4,"anxious, nervous","anxious, nervous","comfortable, peaceful",i5kk-harahara.mp4,1,11849.299999999988
20.0,13755646.0,condition-2,2.0,i1,interoceptive,i1hh-geNnari.mp4,i1kk-gatugatu.mp4,i1kk-gatugatu.mp4,"ravenously, greedily","weary, fed up, dejected","ravenously, greedily",i1kk-gatugatu.mp4,1,10166.820000000009
20.0,13755646.0,condition-2,3.0,v3,visual,v3hh-pitari.mp4,v3kk-hirahira.mp4,v3kk-hirahira.mp4,"fluttering, dangling","fluttering, dangling","tightly connected, no space in between",v3kk-hirahira.mp4,1,15704.839999999997
20.0,13755646.0,condition-2,4.0,i3,interoceptive,i3hh-sukkiri.mp4,i3kk-iraira.mp4,i3kk-iraira.mp4,"to get irritated, annoyed","to get irritated, annoyed","refreshingly, with a feeling fo relief",i3kk-iraira.mp4,1,15509.76000000001
20.0,13755646.0,condition-2,5.0,a6,auditory,a6kk-katitto.mp4,a6hh-dosari.mp4,a6hh-dosari.mp4,with a thud,with a thud,"click, snap",a6hh-dosari.mp4,1,15862.46000000002
20.0,13755646.0,condition-2,6.0,v4,visual,v4kk-barabara.mp4,v4hh-bissiri.mp4,v4hh-bissiri.mp4,"closely lined up, densely","closely lined up, densely","scattered, in pieces",v4kk-barabara.mp4,0,13056.540000000035
20.0,13755646.0,condition-2,7.0,a9,auditory,a9kk-sakutto.mp4,a9hh-mogomogo.mp4,a9kk-sakutto.mp4,with a crunch,with a crunch,"mumbling, chewing",a9kk-sakutto.mp4,1,10418.02000000002
20.0,13755646.0,condition-2,8.0,a0,auditory,a0hh-gosogoso.mp4,a0kk-katakata.mp4,a0hh-gosogoso.mp4,with a rustling sound,with a rustling sound,"clattering, rattling",a0hh-gosogoso.mp4,1,10809.47999999998
20.0,13755646.0,condition-2,9.0,v7,visual,v7kk-kiritto.mp4,v7hh-boNyari.mp4,v7kk-kiritto.mp4,"crisp appearance, stiffly","dim, faint, indistinct","crisp appearance, stiffly",v7kk-kiritto.mp4,1,13716.280000000028
20.0,13755646.0,condition-2,10.0,v5,visual,v5hh-busuri.mp4,v5kk-nikoniko.mp4,v5kk-nikoniko.mp4,"smilingly, with a grin","smilingly, with a grin","poutingly, displeasure",v5hh-busuri.mp4,0,14344.919999999984
20.0,13755646.0,condition-2,11.0,v1,visual,v1kk-gizagiza.mp4,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,"jagged, serrated",big and round,"jagged, serrated",v1kk-gizagiza.mp4,1,12337.02000000002
20.0,13755646.0,condition-2,12.0,a3,auditory,a3kk-syakisyaki.mp4,a3hh-ziriziri.mp4,a3kk-syakisyaki.mp4,"crisp, crunchy","crisp, crunchy","sizzling, oozing",a3kk-syakisyaki.mp4,1,10400.600000000037
20.0,13755646.0,condition-2,13.0,a7,auditory,a7hh-dosidosi.mp4,a7kk-gisigisi.mp4,a7kk-gisigisi.mp4,"with a creak, squeak","tramping, stomping","with a creak, squeak",a7kk-gisigisi.mp4,1,9414.859999999986
20.0,13755646.0,condition-2,14.0,i8,interoceptive,i8kk-dokiri.mp4,i8hh-hotto.mp4,i8hh-hotto.mp4,with a feeling of relief,with a feeling of relief,"being startled, getting a shock",i8hh-hotto.mp4,1,11161.23999999999
20.0,13755646.0,condition-2,15.0,v0,visual,v0hh-kukkiri.mp4,v0kk-tiratira.mp4,v0hh-kukkiri.mp4,"clearly, distinctly, sharply","clearly, distinctly, sharply","flickering, fluttering",v0hh-kukkiri.mp4,1,11785.02000000002
20.0,13755646.0,condition-2,16.0,v2,visual,v2kk-kirakira.mp4,v2hh-doNyori.mp4,v2hh-doNyori.mp4,"dark, gloomy","glittering, sparkling","dark, gloomy",v2hh-doNyori.mp4,1,9716.179999999991
20.0,13755646.0,condition-2,17.0,a5,auditory,a5kk-dotabata.mp4,a5hh-sororisorori.mp4,a5kk-dotabata.mp4,"noisily, with heavy feet",slowly and quietly,"noisily, with heavy feet",a5hh-sororisorori.mp4,0,9602.679999999991
20.0,13755646.0,condition-2,18.0,a2,auditory,a2kk-potapota.mp4,a2hh-zyaazyaa.mp4,a2hh-zyaazyaa.mp4,noisily gushing,"dripping, trickling",noisily gushing,a2hh-zyaazyaa.mp4,1,14732.400000000023
20.0,13755646.0,condition-2,19.0,i4,interoceptive,i4hh-tyaNto.mp4,i4kk-dogimagi.mp4,i4hh-tyaNto.mp4,"attentive, proper attitude","flurried, nervous","attentive, proper attitude",i4kk-dogimagi.mp4,0,9174.000000000058
20.0,13755646.0,condition-2,20.0,a8,auditory,a8kk-kyaakyaa.mp4,a8hh-bosori.mp4,a8hh-bosori.mp4,"in a whisper, in a murmur","shrieking, squealing","in a whisper, in a murmur",a8hh-bosori.mp4,1,16673.53999999998
20.0,13755646.0,condition-2,21.0,i6,interoceptive,i6hh-noNbiri.mp4,i6kk-girigiri.mp4,i6hh-noNbiri.mp4,"at leisure, in a relaxed manner","just barely, at the last moment","at leisure, in a relaxed manner",i6hh-noNbiri.mp4,1,11495.02000000002
20.0,13755646.0,condition-2,22.0,i9,interoceptive,i9kk-dokidoki.mp4,i9hh-yuttari.mp4,i9kk-dokidoki.mp4,with a rapid heartbeat,"comfortable, calm, relaxed",with a rapid heartbeat,i9hh-yuttari.mp4,0,14093.280000000028
20.0,13755646.0,condition-2,23.0,i0,interoceptive,i0kk-wakuwaku.mp4,i0hh-uNzari.mp4,i0hh-uNzari.mp4,"boredom, tedious, fed up with","boredom, tedious, fed up with","excitement, nervous",i0kk-wakuwaku.mp4,0,11014.679999999991
20.0,13755646.0,condition-2,24.0,i7,interoceptive,i7kk-zokuzoku.mp4,i7hh-hokkori.mp4,i7kk-zokuzoku.mp4,"shivering, feeling chilly","feeling warm and fluffy, soft","shivering, feeling chilly",i7kk-zokuzoku.mp4,1,40283.09999999998
20.0,13755646.0,condition-2,25.0,v8,visual,v8hh-marumaru.mp4,v8kk-garigari.mp4,v8hh-marumaru.mp4,"plump, rotund, chubby","very skinny, emaciated","plump, rotund, chubby",v8hh-marumaru.mp4,1,11496.400000000023
20.0,13755646.0,condition-2,26.0,v6,visual,v6kk-gotugotu.mp4,v6hh-huNwari.mp4,v6hh-huNwari.mp4,"gently, airily, fluffy","rugged, scragged, angular","gently, airily, fluffy",v6kk-gotugotu.mp4,0,14866.459999999965
20.0,13755646.0,condition-2,27.0,a4,auditory,a4kk-poripori.mp4,a4hh-zuruzuru.mp4,a4hh-zuruzuru.mp4,with a slurp,"munching, crunching",with a slurp,a4hh-zuruzuru.mp4,1,12465.5
20.0,13755646.0,condition-2,28.0,a1,auditory,a1hh-sitosito.mp4,a1kk-batyabatya.mp4,a1kk-batyabatya.mp4,splashing,drizzling,splashing,a1kk-batyabatya.mp4,1,10586.73999999999
20.0,13755646.0,condition-2,29.0,v9,visual,v9hh-mukumuku.mp4,v9kk-bosabosa.mp4,v9kk-bosabosa.mp4,"ruffled, disheveled","ruffled, disheveled","billowing, plump",v9hh-mukumuku.mp4,0,14363.73999999999
20.0,13755646.0,condition-2,30.0,i2,interoceptive,i2kk-ruNruN.mp4,i2hh-syoboN.mp4,i2hh-syoboN.mp4,"downhearted, dejected","downhearted, dejected","happy, elated, euphoric",i2kk-ruNruN.mp4,0,10035.640000000014
20.0,13760748.0,condition-1,1.0,i7,interoceptive,i7hu-hokkori.mp4,i7kd-zokuzoku.mp4,i7kd-zokuzoku.mp4,"shivering, feeling chilly","shivering, feeling chilly","feeling warm and fluffy, soft",i7hu-hokkori.mp4,0,9393.30000004769
20.0,13760748.0,condition-1,2.0,i1,interoceptive,i1kd-gatugatu.mp4,i1hu-geNnari.mp4,i1kd-gatugatu.mp4,"ravenously, greedily","ravenously, greedily","weary, fed up, dejected",i1hu-geNnari.mp4,0,8061.500000047672
20.0,13760748.0,condition-1,3.0,i5,interoceptive,i5kd-harahara.mp4,i5hu-nobinobi.mp4,i5kd-harahara.mp4,"anxious, nervous","anxious, nervous","comfortable, peaceful",i5kd-harahara.mp4,1,8190.900000047695
